Zámecká,16.642875,49.132518
Šromova,16.651446,49.13398
V rejích,16.65507,49.138975
Malečkova,16.692678,49.185667
Holzova,16.696973,49.194897
Letecká,16.695816,49.197812
Muzeum dopravy,16.694455,49.201777
Molákova,16.687063,49.212602
Podbělová,16.681384,49.214049
Elplova,16.674871,49.210409
Mikulovská,16.664823,49.206311
Malá Klajdovka,16.662929,49.199214
Karolíny Světlé,16.694074,49.203721
Škroupova,16.648112,49.192022
Merhautova,16.627633,49.215
U tunýlku,16.617348,49.222902
Divišova čtvrť,16.612398,49.223685
Královopolská strojírna,16.607207,49.224075
Kociánka,16.601746,49.225972
Riviéra,16.57198,49.187117
Velodrom,16.58302,49.184964
Křížkovského,16.587682,49.187627
Za hřbitovem,16.591448,49.164318
Kohoutovice hájenka,16.531386,49.19638
Horní Heršpice,16.616537,49.167029
Kronova,16.588181,49.25118
ZŠ Herčíkova,16.584437,49.230531
Ořešín,16.606576,49.276396
Pluháčkova,16.60418,49.275
Ořešínská,16.599992,49.273549
Jehnice,16.595734,49.271504
Kleštínek,16.595883,49.269264
Skrejš,16.594921,49.26161
Mokrá Hora,16.593594,49.258095
Jandáskova,16.589946,49.255892
Horácké náměstí,16.582415,49.247353
Letovická,16.588131,49.244996
Žitná,16.588552,49.239848
Horská,16.579517,49.221621
Technická,16.578091,49.223701
Podnikatelská,16.576366,49.227371
Kolejní,16.57191,49.230641
Vědeckotechnický park,16.574806,49.2326
Královka,16.586547,49.255962
Mojmírovo náměstí,16.59728,49.225931
Högrova,16.604528,49.228296
Moskalykova,16.607921,49.231252
Sadová,16.603978,49.234166
Hamerláky,16.60407,49.237225
Myslivecký stadion,16.609233,49.241075
Útěchovská,16.616402,49.2475
Dohnalova,16.618901,49.251124
Na kovárně,16.620275,49.253213
Rozárka,16.622791,49.254486
Klarisky,16.622725,49.256942
Kamechy,16.495966,49.215407
Chvalovka,16.500086,49.21492
Kavčí,16.500241,49.216872
Říčanská,16.497565,49.218461
Adamcova,16.520013,49.21825
Štouračova,16.521438,49.215562
Kšírova,16.615769,49.17135
Košuličova,16.610183,49.164685
Pražákova,16.602621,49.162888
Stará dálnice,16.516922,49.199858
Jundrovská,16.560194,49.211911
Poliklinika Lesná,16.625672,49.222411
Heleny Malířové,16.629567,49.223481
Arbesova,16.630842,49.226286
Blažkova,16.631,49.230568
Brechtova,16.629206,49.234039
Haškova,16.623836,49.233588
Loosova,16.618938,49.231571
Fillova,16.616979,49.229347
Slavíčkova,16.617957,49.225821
Erbenova,16.615921,49.209592
Hájecká,16.64245,49.174587
Vinohradská,16.645753,49.172509
Staré Černovice,16.64782,49.169841
Modřice Žižkova,16.615133,49.13395
Modřická,16.616433,49.138071
Přízřenice,16.620118,49.145114
Malá,16.62186,49.149337
Dolní Heršpice,16.621657,49.152103
Havránkova,16.621394,49.157905
Záhumenice,16.618079,49.164209
Černovická,16.628417,49.176797
Mírová,16.632738,49.176358
Jezerní,16.616994,49.140706
Bednářova,16.61357,49.161902
K terminálu,16.612183,49.161508
Přízřenice smyčka,16.620834,49.144321
Obřanský most,16.649064,49.228052
Modřice čistička,16.63356,49.131883
Dvůr v lese,16.633448,49.125693
Červený písek,16.657444,49.220452
Podzimní,16.652917,49.22165
Jarní ČD,16.652902,49.22026
Železniční stavitelství,16.654101,49.216798
Zimní I,16.658794,49.213186
Zimní II,16.655937,49.213409
Depo ČD,16.652131,49.214319
Kulkova,16.648344,49.211681
Podsednická,16.646124,49.210119
Tomáškova,16.631798,49.198844
Uzavřená,16.633434,49.196566
Jílkova,16.637881,49.195907
Škrobárenská,16.626261,49.182466
Šárka,16.545721,49.191567
Myslivní,16.543386,49.190497
Výletní,16.539376,49.1916
Žebětínská,16.536454,49.195158
Kopce,16.509214,49.205491
Kohoutovická,16.497787,49.207042
Žebětín škola,16.491642,49.207486
Bartolomějská,16.489502,49.20362
Vlkova,16.668217,49.202702
Houbalova,16.674059,49.205725
Edisonova,16.576461,49.22828
Valašská,16.562866,49.166746
Ríšova,16.481219,49.206684
Helenčina,16.486036,49.206852
Myslivna,16.552137,49.18747
Achtelky,16.542097,49.185416
Kounicovy koleje,16.582971,49.20763
Tichého,16.581692,49.204993
Lerchova,16.583514,49.198847
Šmahova,16.685105,49.171448
Letiště - služební vstup,16.691132,49.155635
Letiště Tuřany - terminál,16.692296,49.154815
Zaoralova,16.679582,49.200223
Klicperova,16.688386,49.202482
Šimáčkova,16.696102,49.209403
Kubelíkova,16.69892,49.212191
Obecká,16.702159,49.21465
Líšeň hřbitov,16.702799,49.217474
Kamenice,16.573805,49.177622
Ukrajinská,16.584623,49.170541
Kupkova,16.627603,49.236519
U rozvodny,16.62736,49.240973
Panská lícha,16.624807,49.24527
Štěpánkova,16.62312,49.251649
Malinová,16.624027,49.259433
Lesní školka,16.625985,49.263185
U jezírka,16.6293,49.269695
Rozcestí,16.63179,49.285805
Útěchov,16.630401,49.289637
Babická,16.652555,49.228004
Červený kopec,16.587995,49.182091
Mošnova,16.640931,49.196198
Janáčkovo divadlo,16.610034,49.198165
Schodová,16.612212,49.206731
Sportovní,16.607184,49.212234
NC Královo Pole,16.606968,49.217588
Reissigova,16.603814,49.21647
Nálepkova,16.55232,49.208794
Jundrov,16.550693,49.211836
Electroworld,16.629354,49.154716
Ikea,16.628041,49.156435
Avion Shopping Park,16.627978,49.158343
ZŠ Jana Babáka,16.590632,49.2138
Černovické nábřeží,16.62986,49.180623
CTPark Brno South,16.700716,49.160548
Drážní,16.685492,49.167303
Slatinka,16.688945,49.164877
Palackého vrch,16.573374,49.224173
